ProjectName,FilePath,ExceptionType,InvokedMethods,ThrowException,IsCustomerExceptionThrown
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Documentos_contables_Contadocs\contadoc\src\main\java\midocumento\Tabla.java,SQLException,println|getErrorCode|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Documentos_contables_Contadocs\contadoc\src\main\java\midocumento\Tabla.java,SQLException,println|getErrorCode|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Documentos_contables_Contadocs\contadoc\src\main\java\midocumento\Tabla.java,SQLException,println|getErrorCode|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Documentos_contables_Contadocs\contadoc\src\main\java\midocumento\Tabla.java,SQLException,println|getErrorCode|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Documentos_contables_Contadocs\contadoc\src\main\java\midocumento\Tabla.java,SQLException,println|getErrorCode|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Electronics\ElectronicStore\src\electronicstore\ElectronicStore.java,Exception,println,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Librería\Líbreria\src\líbreria\Líbreria.java,ClassNotFoundException,log|getLogger|getName,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Librería\Líbreria\src\líbreria\Líbreria.java,InstantiationException,log|getLogger|getName,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Librería\Líbreria\src\líbreria\Líbreria.java,IllegalAccessException,log|getLogger|getName,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Librería\Líbreria\src\líbreria\Líbreria.java,javax.swing.UnsupportedLookAndFeelException,log|getLogger|getName,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\FabricConnection.java,FabricCommunicationException,currentTimeMillis|toMillis|currentTimeMillis|toMillis,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\HashShardMapping.java,java.security.NoSuchAlgorithmException,,ExceptionInInitializerError,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\hibernate\FabricMultiTenantConnectionProvider.java,FabricCommunicationException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\hibernate\FabricMultiTenantConnectionProvider.java,Exception,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\ErrorReportingExceptionInterceptor.java,FabricCommunicationException,createSQLException,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,ClassNotFoundException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,FabricCommunicationException,createSQLException|getExceptionInterceptor,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,createSQLException,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,,IllegalStateException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,,IllegalStateException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,logWarn|getLog,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,createSQLException|toString|getSQLState,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,logWarn|getLog|toString,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,logWarn|getLog,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLConnectionProxy.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLDataSource.java,Exception,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLDriver.java,SQLException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\FabricMySQLDriver.java,Exception,initCause|getMessage,SQLException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\JDBC4FabricMySQLConnectionProxy.java,SQLException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\JDBC4FabricMySQLConnectionProxy.java,SQLException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\jdbc\JDBC4FabricMySQLConnectionProxy.java,SQLException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\AuthenticatedXmlRpcMethodCaller.java,IOException,,FabricCommunicationException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\DigestAuthentication.java,IOException,getResponseCode|getHeaderField|equals|getResponseCode,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\DigestAuthentication.java,NoSuchAlgorithmException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\DigestAuthentication.java,NoSuchAlgorithmException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\InternalXmlRpcMethodCaller.java,MalformedURLException,,FabricCommunicationException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\InternalXmlRpcMethodCaller.java,Exception,toString,FabricCommunicationException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\proto\xmlrpc\XmlRpcClient.java,Exception,,FabricCommunicationException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\fabric\xmlrpc\base\ResponseParser.java,Exception,getMessage,SAXParseException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\AbandonedConnectionCleanupThread.java,InterruptedException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\AbandonedConnectionCleanupThread.java,Exception,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\AbandonedConnectionCleanupThread.java,Throwable,uncheckedShutdown,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BestResponseTimeBalanceStrategy.java,SQLException,shouldExceptionTriggerConnectionSwitch|addToGlobalBlacklist|put|size|size|sleep|getGlobalBlacklist,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BestResponseTimeBalanceStrategy.java,InterruptedException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Blob.java,IOException,createSQLException|getString|initCause,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Blob.java,IOException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,toString,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,toString,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,toString,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BlobFromLocator.java,SQLException,toString,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Buffer.java,UnsupportedEncodingException,createSQLException|getString,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Buffer.java,UnsupportedEncodingException,createSQLException|getString,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Buffer.java,UnsupportedEncodingException,toString,SQLException,true
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BufferRow.java,IOException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\BufferRow.java,UnsupportedEncodingException,createSQLException|initCause,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\ByteArrayRow.java,UnsupportedEncodingException,createSQLException|initCause,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,SecurityException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,NoSuchMethodException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,ClassNotFoundException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,ClassCastException,createSQLException|toString|getExceptionInterceptor,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,UnsupportedEncodingException,s2b,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,SQLException,shouldNotHappen,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,Exception,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CallableStatement.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CharsetMapping.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CharsetMapping.java,RuntimeException,createSQLException|toString|initCause,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CharsetMapping.java,Exception,addEncodingMapping,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Clob.java,StringIndexOutOfBoundsException,createSQLException|getMessage,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\Clob.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CompressedInputStream.java,SQLException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CompressedInputStream.java,DataFormatException,,IOException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CompressedInputStream.java,IOException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\CompressedInputStream.java,IOException,,,
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\ConnectionImpl.java,SecurityException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\ConnectionImpl.java,NoSuchMethodException,,RuntimeException,false
OOP-100-days-of-code,D:\Study\Graduate Seminar\Projects\OOP-100-days-of-code\OOP\Proyects\Proyect-TicketSystem\Code\Ticket_System\mysql-connector-java-5.1.47\src\com\mysql\jdbc\ConnectionImpl.java,ClassNotFoundException,,RuntimeException,false
